indent,taxonID,rank,A id,A name,B id,B name,relation,other id,other name,note,reason,changed_props,unchanged
——————————,5300,species,-2329919,A.Triaenops afer,EOL-000000632980,B.Triaenops afer,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,5301,genus,,,EOL-000000632981,B.Rhinonicteris,~,-2329914,A.Rhinonicteris aurantia,,monotypic-inversion,,
——————————,5302,species,-2329914,A.Rhinonicteris aurantia,EOL-000000632982,B.Rhinonicteris aurantia,=,,,moved,scientificName,source; taxonomicStatus,shared tip
—————————,5303,genus,-2229051,A.Aselliscus,EOL-000000632983,B.Aselliscus,=,,,,canonicalName,source; taxonomicStatus; scientificName,
——————————,5304,species,-2329822,A.Aselliscus stoliczkanus,EOL-000000632984,B.Aselliscus stoliczkanus,=,,,,scientificName,source; taxonomicStatus,shared tip
——————————,5305,species,-2329821,A.Aselliscus tricuspidatus,EOL-000000632985,B.Aselliscus tricuspidatus,=,,,,scientificName,source; taxonomicStatus,
———————————,5306,subspecies,-2384004,A.Aselliscus tricuspidatus tricuspidatus,EOL-000000632986,B.Aselliscus tricuspidatus tricuspidatus,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5307,subspecies,-2384005,A.Aselliscus tricuspidatus novehebridensis,EOL-000000632987,B.Aselliscus tricuspidatus novehebridensis,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5308,subspecies,-2384002,A.Aselliscus tricuspidatus koopmani,EOL-000000632988,B.Aselliscus tricuspidatus koopmani,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5309,subspecies,-2384003,A.Aselliscus tricuspidatus novaeguinae,EOL-000000632989,B.Aselliscus tricuspidatus novaeguinae,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
—————————,5310,genus,,,EOL-000000632990,B.Anthops,~,-2329911,A.Anthops ornatus,,monotypic-inversion,,
——————————,5311,species,-2329911,A.Anthops ornatus,EOL-000000632991,B.Anthops ornatus,=,,,moved,scientificName,source; taxonomicStatus,shared tip
—————————,5312,genus,-2229056,A.Coelops,EOL-000000632992,B.Coelops,=,,,,canonicalName,source; taxonomicStatus; scientificName,
——————————,5313,species,-2329912,A.Coelops robinsoni,EOL-000000632993,B.Coelops robinsoni,=,,,,scientificName,source; taxonomicStatus,
———————————,5314,subspecies,-2384096,A.Coelops robinsoni hirsutus,EOL-000000632994,B.Coelops robinsoni hirsutus,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5315,subspecies,-2384095,A.Coelops robinsoni robinsoni,EOL-000000632995,B.Coelops robinsoni robinsoni,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,5316,species,-2329913,A.Coelops frithii,EOL-000000632996,B.Coelops frithii,=,,,,scientificName,source; taxonomicStatus,
———————————,5317,subspecies,-2384099,A.Coelops frithii formosanus,EOL-000000632997,B.Coelops frithii formosanus,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5318,subspecies,-2384101,A.Coelops frithii frithii,EOL-000000632998,B.Coelops frithii frithii,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5319,subspecies,-2384098,A.Coelops frithii inflatus,EOL-000000632999,B.Coelops frithii inflatus,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5320,subspecies,-2384097,A.Coelops frithii sinicus,EOL-000000633000,B.Coelops frithii sinicus,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5321,subspecies,-2384100,A.Coelops frithii bernsteini,EOL-000000633001,B.Coelops frithii bernsteini,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
—————————,5322,genus,-2229059,A.Paratriaenops,EOL-000000633002,B.Paratriaenops,=,,,,scientificName,source; taxonomicStatus,
——————————,5323,species,-2329918,A.Paratriaenops auritus,EOL-000000633003,B.Paratriaenops auritus,=,,,,synonym+scientificName+invalid,source; taxonomicStatus,shared tip
——————————,5324,species,-2329916,A.Paratriaenops pauliani,EOL-000000633004,B.Paratriaenops pauliani,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
——————————,5325,species,-2329917,A.Paratriaenops furculus,EOL-000000633005,B.Paratriaenops furculus,=,,,,synonym+scientificName+invalid,source; taxonomicStatus,shared tip
—————————,5326,genus,-2229052,A.Asellia,EOL-000000633006,B.Asellia,=,,,,canonicalName,source; taxonomicStatus; number_of_children; scientificName,
——————————,5327,species,-2329827,A.Asellia italosomalica,EOL-000000633007,B.Asellia italosomalica,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
——————————,5328,species,-2329825,A.Asellia patrizii,EOL-000000633008,B.Asellia patrizii,=,,,,scientificName,source; taxonomicStatus,shared tip
——————————,5329,species,-2329823,A.Asellia tridens,EOL-000000633009,B.Asellia tridens,=,,,,scientificName,source; taxonomicStatus,
———————————,5330,subspecies,-2384007,A.Asellia tridens tridens,EOL-000000633010,B.Asellia tridens tridens,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5331,subspecies,-2384006,A.Asellia tridens murraiana,EOL-000000633011,B.Asellia tridens murraiana,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,5332,species,-2329826,A.Asellia arabica,EOL-000000633012,B.Asellia arabica,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
—————————,5333,genus,,,EOL-000000633013,B.Cloeotis,~,-2329915,A.Cloeotis percivali,,monotypic-inversion,,
——————————,5334,species,-2329915,A.Cloeotis percivali,EOL-000000633014,B.Cloeotis percivali,=,,,moved,scientificName,source; taxonomicStatus,
———————————,5335,subspecies,-2384103,A.Cloeotis percivali percivali,EOL-000000633015,B.Cloeotis percivali percivali,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5336,subspecies,-2384102,A.Cloeotis percivali australis,EOL-000000633016,B.Cloeotis percivali australis,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
————————,5337,family,-1871693,A.Palaeochiropterygidae,EOL-000000633049,B.Palaeochiropterygidae,=,,,,scientificName,source; taxonomicStatus; number_of_children,shared tip
————————,5338,family,,,EOL-000000633495,B.Craseonycteridae,~,-2384362,A.Craseonycteris thonglongyai,,monotypic-inversion,,
—————————,5339,genus,,,EOL-000000633496,B.Craseonycteris,~,-2384362,A.Craseonycteris thonglongyai,,monotypic-inversion,,
——————————,5340,species,-2384362,A.Craseonycteris thonglongyai,EOL-000000633497,B.Craseonycteris thonglongyai,=,,,moved,scientificName,source; taxonomicStatus,shared tip
————————,5341,family,-1871696,A.Archaeonycteridae,EOL-000000633498,B.Archaeonycteridae,=,,,,scientificName,source; taxonomicStatus; number_of_children,shared tip
————————,5342,family,,,EOL-000000633499,B.Miniopteridae,~,-2229073,A.Miniopterus,,monotypic-inversion,,
—————————,5343,genus,-2229073,A.Miniopterus,EOL-000000633500,B.Miniopterus,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,
——————————,5344,species,-2330014,A.Miniopterus maghrebensis,EOL-000000633501,B.Miniopterus maghrebensis,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
——————————,5345,species,-2330002,A.Miniopterus egeri,EOL-000000633502,B.Miniopterus egeri,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
——————————,5346,species,-2330011,A.Miniopterus robustior,EOL-000000633503,B.Miniopterus robustior,=,,,,scientificName,source; taxonomicStatus,shared tip
——————————,5347,species,-2330017,A.Miniopterus griveaudi,EOL-000000633504,B.Miniopterus griveaudi,=,,,,scientificName,source; taxonomicStatus,shared tip
——————————,5348,species,-2330022,A.Miniopterus natalensis,EOL-000000633505,B.Miniopterus natalensis,=,,,,scientificName,source; taxonomicStatus,
———————————,5349,subspecies,-2384357,A.Miniopterus natalensis natalensis,EOL-000000633506,B.Miniopterus natalensis natalensis,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5350,subspecies,-2384356,A.Miniopterus natalensis arenarius,EOL-000000633507,B.Miniopterus natalensis arenarius,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,5351,species,-2329990,A.Miniopterus medius,EOL-000000633508,B.Miniopterus medius,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
——————————,5352,species,-2329991,A.Miniopterus paululus,EOL-000000633509,B.Miniopterus paululus,=,,,,scientificName,source; taxonomicStatus,
———————————,5353,subspecies,-2384328,A.Miniopterus paululus paululus,EOL-000000633510,B.Miniopterus paululus paululus,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5354,subspecies,-2384329,A.Miniopterus paululus graysonae,EOL-000000633511,B.Miniopterus paululus graysonae,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5355,subspecies,-2384330,A.Miniopterus paululus witkampi,EOL-000000633512,B.Miniopterus paululus witkampi,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,5356,species,-2329988,A.Miniopterus tristis,EOL-000000633513,B.Miniopterus tristis,=,,,,scientificName,source; taxonomicStatus,
———————————,5357,subspecies,-2384327,A.Miniopterus tristis celebensis,EOL-000000633514,B.Miniopterus tristis celebensis,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5358,subspecies,-2384324,A.Miniopterus tristis propitristis,EOL-000000633515,B.Miniopterus tristis propitristis,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5359,subspecies,-2384326,A.Miniopterus tristis tristis,EOL-000000633516,B.Miniopterus tristis tristis,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5360,subspecies,-2384323,A.Miniopterus tristis grandis,EOL-000000633517,B.Miniopterus tristis grandis,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5361,subspecies,-2384325,A.Miniopterus tristis insularis,EOL-000000633518,B.Miniopterus tristis insularis,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,5362,species,-2330021,A.Miniopterus newtoni,EOL-000000633519,B.Miniopterus newtoni,=,,,,scientificName,source; taxonomicStatus,shared tip
——————————,5363,species,-2329985,A.Miniopterus shortridgei,EOL-000000633520,B.Miniopterus shortridgei,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
——————————,5364,species,-2329992,A.Miniopterus gleni,EOL-000000633521,B.Miniopterus gleni,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
——————————,5365,species,-2330004,A.Miniopterus petersoni,EOL-000000633522,B.Miniopterus petersoni,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
——————————,5366,species,-2330000,A.Miniopterus minor,EOL-000000633523,B.Miniopterus minor,=,,,,scientificName,source; taxonomicStatus,
———————————,5367,subspecies,-2384350,A.Miniopterus minor minor,EOL-000000633524,B.Miniopterus minor minor,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
———————————,5368,subspecies,-2384351,A.Miniopterus minor occidentalis,EOL-000000633525,B.Miniopterus minor occidentalis,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
